商品编码,商品名称,年份,第一计量单位编码,第一计量单位名称,第二计量单位编码,第二计量单位名称
001179,钒的氧化物及氢氧化物,2025,9,千克,?,?
001180,镍的氧化物有氢氧化物,2025,9,千克,?,?
001181,铜的氧化物及氢氧化物,2025,9,千克,?,?
001182,锗的氧化物及二氧化锆,2025,9,千克,?,?
001183,钼的氧化物及氢氧化物,2025,9,千克,?,?
001184,锑的氧化物,2025,9,千克,?,?
001185,其他无机碱、金属氧化、氢氧化及过氧化物,2025,9,千克,?,?
001186,氟化铝,2025,9,千克,?,?
001187,其他氟化物,2025,9,千克,?,?
001188,六氟铝酸钠（人造冰晶石）,2025,9,千克,?,?
001189,其他氟硅酸盐、氟铝酸盐及其他氟络盐,2025,9,千克,?,?
001190,氯化铵,2025,9,千克,?,?
001191,氯化钙,2025,9,千克,?,?
001192,氯化镁,2025,9,千克,?,?
001193,氯化铝,2025,9,千克,?,?
001194,氯化镍,2025,9,千克,?,?
001195,未列名氯化物,2025,9,千克,?,?
001196,铜的氯氧化物及氢氧基氯化物,2025,9,千克,?,?
001197,其他氯氧化物及氢氧基氯化物,2025,9,千克,?,?
001198,溴化钠及溴化钾,2025,9,千克,?,?
001199,其他溴化物及溴氧化物,2025,9,千克,?,?
001200,碘化物及碘氧化物,2025,9,千克,?,?
001201,商品次氯酸钙及其他钙的次氯酸盐,2025,9,千克,?,?
001202,亚氯酸盐；次溴酸盐及其他次氯酸盐,2025,9,千克,?,?
001203,氯酸钠,2025,9,千克,?,?
001204,其他氯酸盐,2025,9,千克,?,?
001205,其他高（氯，碘）酸盐；溴酸盐及过溴酸盐,2025,9,千克,?,?
001206,钠的硫化物,2025,9,千克,?,?
001207,其他硫化物；多硫化物,2025,9,千克,?,?
001208,钠的连二亚硫酸盐及次硫酸盐,2025,9,千克,?,?
001209,其他连二亚硫酸盐及次硫酸盐,2025,9,千克,?,?
001210,钠的亚硫酸盐,2025,9,千克,?,?
001211,其他亚硫酸盐,2025,9,千克,?,?
001212,硫代硫酸盐,2025,9,千克,?,?
001213,硫酸二钠,2025,9,千克,?,?
001214,钠的其他硫酸盐,2025,9,千克,?,?
001215,硫酸镁,2025,9,千克,?,?
001216,硫酸铝,2025,9,千克,?,?
001217,镍的硫酸盐,2025,9,千克,?,?
001218,铜的硫酸盐,2025,9,千克,?,?
001219,硫酸钡,2025,9,千克,?,?
001220,其他硫酸盐,2025,9,千克,?,?
001221,矾,2025,9,千克,?,?
001222,过硫酸盐,2025,9,千克,?,?
001223,亚硝酸盐,2025,9,千克,?,?
001224,硝酸钾,2025,9,千克,?,?
001225,其他硝酸盐,2025,9,千克,?,?
001226,次磷酸盐及亚磷酸盐,2025,9,千克,?,?
001227,磷酸一钠及磷酸二钠,2025,9,千克,?,?
001228,钾的磷酸盐,2025,9,千克,?,?
001229,正磷酸氢钙（磷酸二钙）,2025,9,千克,?,?
001230,其他磷酸钙,2025,9,千克,?,?
001231,其他磷酸盐,2025,9,千克,?,?
001232,三磷酸钠（三聚磷酸钠）,2025,9,千克,?,?
001233,其他多磷酸盐,2025,9,千克,?,?
001234,碳酸钠（纯碱）,2025,9,千克,?,?
001235,碳酸氢钠（小苏打）,2025,9,千克,?,?
001236,钾的碳酸盐,2025,9,千克,?,?
001237,碳酸钙,2025,9,千克,?,?
001238,碳酸钡,2025,9,千克,?,?
001239,锂的碳酸盐,2025,9,千克,?,?
001240,锶的碳酸盐,2025,9,千克,?,?
001241,其他碳酸盐；过碳酸盐,2025,9,千克,?,?
001242,氰化物及氧氰化物,2025,9,千克,?,?
001243,其他氰化物及氧氰化物,2025,9,千克,?,?
001244,氰络合物,2025,9,千克,?,?
001245,偏硅酸钠,2025,9,千克,?,?
001246,其他钠盐,2025,9,千克,?,?
001247,其他硅酸盐、商品碱金属硅酸盐,2025,9,千克,?,?
001248,无水四硼酸钠,2025,9,千克,?,?
001249,其他四硼酸钠,2025,9,千克,?,?
001250,其他硼酸盐,2025,9,千克,?,?
001251,过硼酸盐,2025,9,千克,?,?
001252,重铬酸钠,2025,9,千克,?,?
001253,其他铬酸盐及重铬酸盐；过铬酸盐,2025,9,千克,?,?
001254,高锰酸钾,2025,9,千克,?,?
001255,其他亚锰酸盐、锰酸盐及高锰酸盐,2025,9,千克,?,?
001256,钼酸盐,2025,9,千克,?,?
001257,钨酸盐,2025,9,千克,?,?
001258,其他金属酸盐及过金属酸盐,2025,9,千克,?,?
001259,硅酸复盐及硅酸络盐,2025,9,千克,?,?
001260,其他无机酸盐及过氧酸盐，但叠氮化物除外,2025,9,千克,?,?
001261,胶态贵金属,2025,59,克,?,?
001262,硝酸银,2025,59,克,?,?
001263,其他银化合物,2025,59,克,?,?
001264,金化合物,2025,59,克,?,?
001265,其他贵金属的无机及有机化合物；贵金属汞齐,2025,59,克,?,?
001266,天然铀及其化合物、合金、分散体等,2025,59,克,63,百万贝可
001267,铀235浓缩铀、钚及其化合物、合金、分散体等,2025,59,克,63,百万贝可
001268,铀235贫化铀、钍及其化合物、合金、分散体等,2025,59,克,63,百万贝可
001269,氚及其化合物、合金、分散体等,2025,59,克,63,百万贝可
001270,锕-225、镭-223等及其化合物、合金、分散体等,2025,59,克,63,百万贝可
001271,其他放射性元素、同位素及其化合物、合金、分散体等,2025,59,克,63,百万贝可
001272,放射性残渣,2025,59,克,63,百万贝可
001273,核反应堆已耗尽（已辐照）的燃料元件,2025,59,克,?,?
001274,重水（氧化氘）,2025,59,克,?,?
001275,硼-10浓缩硼及其化合物,2025,59,克,63,百万贝可
001276,锂-6浓缩锂及其化合物,2025,59,克,?,?
001277,氦-3,2025,59,克,63,百万贝可
001278,2844以外的其他同位素及其无机或有机化合物,2025,59,克,63,百万贝可
001279,铈的化合物,2025,9,千克,?,?
001280,其他稀土金属、钇、钪及其混合物的化合物,2025,9,千克,?,?
001281,过氧化氢，不论是否用尿素固化,2025,9,千克,?,?
001282,碳化钙,2025,9,千克,?,?
001283,碳化硅,2025,9,千克,?,?
001284,其他碳化物,2025,9,千克,?,?
001285,氢化物、氮化物、迭氮化物、硅化物及硼化物,2025,9,千克,?,?
001286,已有化学定义的汞的无机或有机化合物，汞齐除外,2025,9,千克,?,?
001287,未有化学定义的汞的无机或有机化合物，汞齐除外,2025,9,千克,?,?
001288,氯化氰,2025,9,千克,?,?
001289,磷化物，不论是否已有化学定义，但磷铁除外；其他无机化合物（包括蒸馏水、导电水及类似的纯净水）；液态空气（不论是否除去稀有气体）；压缩空气；汞齐，但贵金属汞齐、氯化氰除外,2025,9,千克,?,?
001290,饱和无环烃,2025,9,千克,?,?
001291,乙烯,2025,9,千克,?,?
001292,丙烯,2025,9,千克,?,?
001293,丁烯及其异构体,2025,9,千克,?,?
001294,1，3?丁二烯及异戊二烯,2025,9,千克,?,?
001295,其他不饱和无环烃,2025,9,千克,?,?
001296,环己烷,2025,9,千克,?,?
001297,其他环烷烃；环烯及环萜烯,2025,9,千克,?,?
001298,苯,2025,9,千克,?,?
001299,甲苯,2025,9,千克,?,?
001300,邻二甲苯,2025,9,千克,?,?
001301,间二甲苯,2025,9,千克,?,?
001302,对二甲苯,2025,9,千克,?,?
001303,混合二甲苯异构体,2025,9,千克,?,?
001304,苯乙烯,2025,9,千克,?,?
001305,乙苯,2025,9,千克,?,?
001306,异丙基苯,2025,9,千克,?,?
001307,其他环烃,2025,9,千克,?,?
001308,一氯甲烷及氯乙烷,2025,9,千克,?,?
001309,二氯甲烷,2025,9,千克,?,?
001310,氯仿（三氯甲烷）,2025,9,千克,?,?
001311,四氯化碳,2025,9,千克,?,?
001312,1，2?二氯乙烷（ISO）,2025,9,千克,?,?
001313,其他无环烃的饱和氯化衍生物,2025,9,千克,?,?
001314,氯乙烯,2025,9,千克,?,?
001315,三氯乙烯,2025,9,千克,?,?
001316,四氯乙烯（全氯乙烯）,2025,9,千克,?,?
001317,其他无环烃的不饱和氯化衍生物,2025,9,千克,?,?
001318,三氟甲烷（HFC-23）,2025,9,千克,?,?
001319,二氟甲烷（HFC-32）,2025,9,千克,?,?
001320,"一氟甲烷、1,2-二氟乙烷及1,1 -二氟乙烷",2025,9,千克,?,?
001321,"五氟乙烷、1,1,1-三氟乙烷及1,1,2-三氟乙烷",2025,9,千克,?,?
001322,"1,1,1,2-四氟乙烷及1,1,2,2-四氟乙烷",2025,9,千克,?,?
001323,"1,1,1,2,3,3,3-七氟丙烷、1,1,1,2,2,3-六氟丙烷、1,1,1,2,3,3-六氟丙烷、1,1,1,3,3,3-六氟丙烷",2025,9,千克,?,?
001324,"1,1,1,3,3-五氟丙烷及1,1,2,2,3-五氟丙烷",2025,9,千克,?,?
001325,"1,1,1,3,3-五氟丁烷及1,1,1,2,2,3,4,5,5,5-十氟戊烷",2025,9,千克,?,?
001326,其他无环烃的饱和氟化衍生物,2025,9,千克,?,?
001327,"2,3,3,3-四氟丙烯、1,3,3,3-四氟丙烯及(Z)-1,1,1,4,4,4-六氟-2-丁烯",2025,9,千克,?,?
001328,其他无环烃的不饱和氟化衍生物,2025,9,千克,?,?
001329,甲基溴（溴甲烷）,2025,9,千克,?,?
001330,"二溴乙烷（ISO）（1,2-二溴乙烷）",2025,9,千克,?,?
001331,其他无环烃的溴化或碘化衍生物,2025,9,千克,?,?
001332,一氯二氟甲烷（HCFC-22）,2025,9,千克,?,?
001333,二氯三氟乙烷（HCFC-123）,2025,9,千克,?,?
001334,"二氯一氟乙烷（HCFC-141,141b）",2025,9,千克,?,?
001335,"一氯二氟乙烷（HCFC-142,142b）",2025,9,千克,?,?
001336,"二氯五氟丙烷（HCFC-225,225ca,225cb）",2025,9,千克,?,?
001337,溴氯二氟甲烷（Halon-1211）、一溴三氟甲烷（Halon-1301）及二溴四氟乙烷（Halon-2402）,2025,9,千克,?,?
001338,仅含氟和氯的无环烃全卤化衍生物,2025,9,千克,?,?
001339,其他含有两种或两种以上的不同卤素的无环烃全卤化衍生物,2025,9,千克,?,?
001340,其他含有两种或两种以上不同卤素的无环烃卤化衍生物,2025,9,千克,?,?
001341,"1,2,3,4,5,6-六氯环己烷〔六六六（ISO）〕，包括林丹（ISO，INN)",2025,9,千克,?,?
001342,艾氏剂（ISO）、氯丹（ISO）及七氯（ISO）,2025,9,千克,?,?
001343,灭蚁灵（ISO）,2025,9,千克,?,?
001344,其他环烷烃、环烯烃或萜烯烃的卤化衍生物,2025,9,千克,?,?
001345,氯苯、邻二氯苯及对二氯苯,2025,9,千克,?,?
001346,"六氯苯（ISO）及滴滴涕（ISO，INN）〔1,1,1-三氯-2,2-双（4-氯苯基）乙烷〕",2025,9,千克,?,?
001347,五氯苯（ISO）,2025,9,千克,?,?
001348,六溴联苯,2025,9,千克,?,?
001349,其他芳烃卤化衍生物,2025,9,千克,?,?
001350,仅含磺基的衍生物及其盐和乙酯,2025,9,千克,?,?
001351,仅含硝基或亚硝基的衍生物,2025,9,千克,?,?
001352,全氟辛基磺酸,2025,9,千克,?,?
001353,全氟辛基磺酸铵,2025,9,千克,?,?
001354,全氟辛基磺酸锂,2025,9,千克,?,?
001355,全氟辛基磺酸钾,2025,9,千克,?,?
001356,其他全氟辛基磺酸盐,2025,9,千克,?,?
001357,全氟辛基磺酰氟,2025,9,千克,?,?
001358,三氯硝基甲烷（氯化苦）,2025,9,千克,?,?
001359,其他烃的磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001360,甲醇,2025,9,千克,?,?
001361,丙醇及异丙醇,2025,9,千克,?,?
001362,正丁醇,2025,9,千克,?,?
001363,其他丁醇,2025,9,千克,?,?
001364,辛醇及其异构体,2025,9,千克,?,?
001365,十二醇、十六醇及十八醇,2025,9,千克,?,?
001366,其他饱和一元醇,2025,9,千克,?,?
001367,无环萜烯醇,2025,9,千克,?,?
001368,其他不饱和一元醇,2025,9,千克,?,?
001369,1，2?乙二醇,2025,9,千克,?,?
001370,丙二醇,2025,9,千克,?,?
001371,其他二元醇,2025,9,千克,?,?
001372,三羟基甲基丙烷,2025,9,千克,?,?
001373,季戊四醇,2025,9,千克,?,?
001374,甘露糖醇,2025,9,千克,?,?
001375,山梨醇,2025,9,千克,?,?
001376,丙三醇（甘油）,2025,9,千克,?,?
001377,未列名多元醇,2025,9,千克,?,?
001378,乙氯维诺（INN）,2025,9,千克,?,?
001379,其他无环醇卤化、磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001380,薄荷醇,2025,9,千克,?,?
001381,环己醇、甲基环己醇及二甲基环己醇,2025,9,千克,?,?
001382,固醇及肌醇,2025,9,千克,?,?
001383,其他环烷醇、环烯醇及环萜烯醇,2025,9,千克,?,?
001384,苄醇,2025,9,千克,?,?
001385,其他芳香醇,2025,9,千克,?,?
001386,苯酚及其盐,2025,9,千克,?,?
001387,甲酚及其盐,2025,9,千克,?,?
001388,辛基酚、壬基酚及其异构体和盐,2025,9,千克,?,?
001389,萘酚及其盐,2025,9,千克,?,?
001390,其他一元酚,2025,9,千克,?,?
001391,间苯二酚,2025,9,千克,?,?
001392,对苯二酚及其盐,2025,9,千克,?,?
001393,4，4’?异亚丙基联苯酚及其盐,2025,9,千克,?,?
001394,其他多元酚；酚醇,2025,9,千克,?,?
001395,五氯苯酚（ISO）,2025,9,千克,?,?
001396,其他仅含卤素取代基的酚及酚醇衍生物及其盐,2025,9,千克,?,?
001397,地乐酚（ISO）及其盐,2025,9,千克,?,?
001398,"4,6-二硝基邻甲酚〔二硝酚（ISO）〕及其盐",2025,9,千克,?,?
001399,其他酚及酚醇的卤、磺、硝或亚硝化衍生物,2025,9,千克,?,?
001400,乙醚,2025,9,千克,?,?
001401,其他无环醚及其卤、磺、硝或亚硝化衍生物,2025,9,千克,?,?
001402,环（烷、烯或萜烯）醚及其卤、磺化等衍生物,2025,9,千克,?,?
001403,芳香醚及其卤化、磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001404,2，2?氧联二乙醇（二甘醇）,2025,9,千克,?,?
001405,乙二醇或二甘醇的单丁醚,2025,9,千克,?,?
001406,乙二醇或二甘醇的其他单烷基醚,2025,9,千克,?,?
001407,其他醚醇及其卤、磺、硝或亚硝化衍生物,2025,9,千克,?,?
001408,醚酚、醚醇酚及其卤、磺、硝或亚硝化衍生物,2025,9,千克,?,?
001409,过氧化醇、过氧化醚、缩醛及半缩醛过氧化物、过氧化酮及其卤化、磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001410,环氧乙烷（氧化乙烯）,2025,9,千克,?,?
001411,甲基环氧乙烷（氧化丙烯）,2025,9,千克,?,?
001412,1?氯?2，3?环氧丙烷（表氯醇）,2025,9,千克,?,?
001413,狄氏剂（ISO，INN）,2025,9,千克,?,?
001414,异狄氏剂（ISO）,2025,9,千克,?,?
001415,其他三节环环氧化物、环氧醇、环氧酚、环氧醚及其卤化、磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001416,缩醛及半缩醛及其卤、磺、硝或亚硝化衍生物,2025,9,千克,?,?
001417,甲醛,2025,9,千克,?,?
001418,乙醛,2025,9,千克,?,?
001419,未列名不含其他含氧基的无环醛,2025,9,千克,?,?
001420,苯甲醛,2025,9,千克,?,?
001421,未列名不含其他含氧基的环醛,2025,9,千克,?,?
001422,香草醛（3?甲氧基?4?羟基苯甲醛）,2025,9,千克,?,?
001423,乙基香草醛（3?乙氧基?4?羟基苯甲醛）,2025,9,千克,?,?
001424,未列名醛醇、醛醚、醛酚及含其他含氧基的醛,2025,9,千克,?,?
001425,环聚醛,2025,9,千克,?,?
001426,多聚甲醛,2025,9,千克,?,?
001427,2912产品的卤化、磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001428,丙酮,2025,9,千克,?,?
001429,丁酮（甲基乙基（甲）酮）,2025,9,千克,?,?
001430,4?甲基?2?戊酮（甲基异丁基（甲）酮）,2025,9,千克,?,?
001431,未列名不含其他含氧基的无环酮,2025,9,千克,?,?
001432,环己酮及甲基环己酮,2025,9,千克,?,?
001433,芷香酮及甲基芷香酮,2025,9,千克,?,?
001434,其他不含其他含氧基的环烷酮、环烯酮或环萜烯酮,2025,9,千克,?,?
001435,苯丙酮（苯基丙-2-丙酮）,2025,9,千克,?,?
001436,其他不含其他含氧基的芳香酮,2025,9,千克,?,?
001437,酮醇及酮醛,2025,9,千克,?,?
001438,酮酚及含有其他含氧基的酮,2025,9,千克,?,?
001439,蒽醌,2025,9,千克,?,?
001440,辅酶Q10（癸烯醌（INN））,2025,9,千克,?,?
001441,未列名醌,2025,9,千克,?,?
001442,十氯酮（ISO）,2025,9,千克,?,?
001443,其他酮及醌的卤化、磺化、硝化或亚硝化衍生物,2025,9,千克,?,?
001444,甲酸,2025,9,千克,?,?
001445,甲酸盐,2025,9,千克,?,?
001446,甲酸酯,2025,9,千克,?,?
001447,乙酸,2025,9,千克,?,?
001448,乙酸酐,2025,9,千克,?,?
001449,其他乙酸盐,2025,9,千克,?,?
001450,乙酸乙酯,2025,9,千克,?,?
001451,乙酸乙烯酯,2025,9,千克,?,?
001452,乙酸（正）丁酯,2025,9,千克,?,?
001453,地乐酚乙酸酯,2025,9,千克,?,?
001454,未列名乙酸酯,2025,9,千克,?,?
001455,一氯代乙酸、二氯乙酸或三氯乙酸及其盐和酯,2025,9,千克,?,?
001456,丙酸及其盐和酯,2025,9,千克,?,?
001457,丁酸、戊酸及其盐和酯,2025,9,千克,?,?
001458,棕榈酸、硬脂酸及其盐和酯,2025,9,千克,?,?
001459,其他饱和无环一元羧酸等及其衍生物,2025,9,千克,?,?
001460,丙烯酸及其盐,2025,9,千克,?,?
001461,丙烯酸酯,2025,9,千克,?,?
001462,甲基丙烯酸及其盐,2025,9,千克,?,?
001463,甲基丙烯酸酯,2025,9,千克,?,?
001464,油酸、亚油酸或亚麻酸及其盐和酯,2025,9,千克,?,?
001465,乐杀螨（ISO）,2025,9,千克,?,?
001466,其他不饱和无环一元羧酸等及其衍生物,2025,9,千克,?,?
001467,环烷（烯，萜烯）一元羧酸等及衍生物,2025,9,千克,?,?
001468,苯甲酸及其盐和酯,2025,9,千克,?,?
001469,过氧化苯甲酰及苯甲酰氯,2025,9,千克,?,?
001470,苯乙酸及其盐,2025,9,千克,?,?
001471,其他芳香一元羧酸及其酸酐等及其衍生物,2025,9,千克,?,?
001472,草酸及其盐和酯,2025,9,千克,?,?
001473,己二酸及其盐和酯,2025,9,千克,?,?
001474,壬二酸、癸二酸及其盐和酯,2025,9,千克,?,?
001475,马来酐,2025,9,千克,?,?
001476,其他无环多元羧酸及其酸酐等及其衍生物,2025,9,千克,?,?
001477,环烷（烯，萜烯）多元羧酸等及衍生物,2025,9,千克,?,?
001478,邻苯二甲酸二辛酯,2025,9,千克,?,?
001479,邻苯二甲酸二壬酯及邻苯二甲酸二癸酯,2025,9,千克,?,?
001480,其他邻苯二甲酸酯,2025,9,千克,?,?
001481,邻苯二甲酸酐,2025,9,千克,?,?
001482,对苯二甲酸及其盐,2025,9,千克,?,?
001483,对苯二甲酸二甲酯,2025,9,千克,?,?
001484,其他芳香多元羧酸及其酸酐等及其衍生物,2025,9,千克,?,?
001485,乳酸及其盐和酯,2025,9,千克,?,?
001486,酒石酸,2025,9,千克,?,?
001487,酒石酸盐及酒石酸酯,2025,9,千克,?,?
001488,柠檬酸,2025,9,千克,?,?
001489,柠檬酸盐及柠檬酸酯,2025,9,千克,?,?
001490,葡糖酸及其盐和酯,2025,9,千克,?,?
001491,"2,2二苯基2羟基乙酸（二苯基乙醇酸）",2025,9,千克,?,?
001492,乙酯杀螨醇（ISO）,2025,9,千克,?,?
001493,其他含醇基但不含其他含氧基的羧酸及其酸酐、酰卤化物、过氧化物和过氧酸以及它们的衍生物,2025,9,千克,?,?
001494,水杨酸及其盐,2025,9,千克,?,?
001495,邻乙酰水杨酸及其盐和酯,2025,9,千克,?,?
001496,水杨酸的其他酯及其盐,2025,9,千克,?,?
001497,其他含酚基羧酸等及其衍生物,2025,9,千克,?,?
001498,含醛基或酮基的羧酸等及其衍生物,2025,9,千克,?,?
001499,2，4，5-涕及其盐和酯,2025,9,千克,?,?
001500,其他含附加含氧基羧酸及其酸酐等及其衍生物,2025,9,千克,?,?
001501,三（2，3-二溴丙基）磷酸酯,2025,9,千克,?,?
